title,company,location,description,posted_at,source,source_url,scraped_at
Senior Software Engineer,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-05T15:08:47Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-1030623842,2026-07-19T00:00:00Z
Data Analyst (ID: 520822),PT. PERSOLKELLY Recruitment Indonesia,Jakarta Raya,"Job Descriptions:   Manage project development (initiating, planning, executing, monitoring, and controlling project)or operational (day to day...",2022-03-05T07:02:53Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-analyst-id%3A-520822-3809749,2026-07-19T00:00:00Z
Software Developer,BaliStaffSolutions,Bali,"An international company in Kuta, Bali is looking for a talented and enthusiastic Software Developer (Full-Time)Responsibilities: Choose the best...",2022-03-05T04:52:09Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-developer-3809686,2026-07-19T00:00:00Z
Data Scientist (Fraud Platform),PT. Xfers Indonesia Teknologi,Jakarta Raya,"About Fazz Financial GroupFazz Financial Group is a digital financial services group founded in 2016. It is based in Southeast Asia, and is the...",2022-03-04T22:33:30Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-scientist-fraud-platform-1030813538,2026-07-19T00:00:00Z
"Senior/Staff Software Engineer, Performance",Coda Payments,Jakarta Raya,"What we doCurrently operating in 40+ countries and processing up to 7 million transactions a day, Coda Payments (***************) helps game...",2022-03-04T22:33:30Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-staff-software-engineer-performance-1030813602,2026-07-19T00:00:00Z
Software Engineer - DevSecOps,PT Trinusa Travelindo,Indonesia,"The DevOps team, a branch of the Data Platform group, builds, maintains, and streamlines reliable, robust, and secure data infrastructure on top of...",2022-03-04T22:33:30Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-devsecops-1030813594,2026-07-19T00:00:00Z
Full Stack Developer,G2 Comtech Asia Pte Ltd,Central,·      Design and Develop Restful API/Webservices on cloud platform for service and consumption·      Gather and refine specification and requirements...,2022-03-04T21:00:58Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/full-stack-developer-9313306/origin/sg,2026-07-19T00:00:00Z
Front End Developer,PT Widya Presisi Solusi,Jakarta Raya,Widya Presisi Solusi is assisting a Client in Consulting Firm Industry based in Singapore. They help companies place data &amp; people at the heart of...,2022-03-04T20:02:11Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-3793376,2026-07-19T00:00:00Z
Frontend Developer,Tapp Digital Indonesia,Jakarta Selatan,"Highly skilled Vue JS, Node.js / react Developer whose primary focus will be developing user-facing web applications and components. Implement them...",2022-03-04T20:02:04Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/frontend-developer-3793756,2026-07-19T00:00:00Z
Fullstack Developer,PT Aku Cinta Indonesia Raya,Surabaya,Work with the team members to develop product Contribute to our Frontend or Backend application Explore current new available technology in the market...,2022-03-04T20:02:01Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/fullstack-developer-3793822,2026-07-19T00:00:00Z
Golang / .NET Core Backend Developer Programmer Software Engineer,PT Qoin Digital Indonesia,Jakarta Timur,"Job Description Get involved in a team of web applications, web sites, web commerce projects development. Analyze application requirements and comply...",2022-03-04T20:01:59Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/golang-net-core-backend-developer-programmer-software-engineer-3793856,2026-07-19T00:00:00Z
IT Software Engineer,PT Monotaro Indonesia,Jakarta Pusat,Job Responsibilities Analyze user requirements and develops functional specifications or system design specifications based on user’s expectation...,2022-03-04T20:01:54Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-software-engineer-3794016,2026-07-19T00:00:00Z
Fullstack Engineer,PT Bimasakti Multi Sinergi,Sidoarjo,Developing Front End &amp; Back End Application  Maintain Existing Application  Optimisse / monitoring Existing Application  Requirements : Bachelor...,2022-03-04T20:01:53Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/fullstack-engineer-3794052,2026-07-19T00:00:00Z
Senior .Net Software Engineer,Xtramile Solutions Pty Ltd,"Bali,Jawa Barat,Jawa Tengah,Jawa Timur,Yogyakarta,Jakarta Raya","Innovative job opportunity offering a high salary package, attractive bonus remuneration and full remote working arrangement.This role will help...",2022-03-04T20:01:51Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-net-software-engineer-3794127,2026-07-19T00:00:00Z
SOFTWARE DEVELOPER PROGRAMMER (.NET),PT Era Informatika Elang Nusantara (Jakarta),Jakarta Raya,Requirements: Minimum Education D3 / S1 majoring in IT (Information Technology) / IS (Information System). Minimum GPA 3.00 / 4.00. Sufficient with...,2022-03-04T20:01:48Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-developer-programmer-net-3794269,2026-07-19T00:00:00Z
Full Stack Developer,PT. HTC Global Software Services,Jakarta Raya,Qualification : Familiar with a good practice of programming and secure programming 3 to 5 years experience in the same field Experienced with API...,2022-03-04T20:01:48Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/full-stack-developer-3794239,2026-07-19T00:00:00Z
Web Front End Developer,PT Akar Inti Teknologi,Jakarta Raya,- Pengalaman 2 tahun sebagai Web Developer menggunakan React / Angular / Vue JS- Memiliki pengetahuan teknis web design cross platform- Memahami...,2022-03-04T20:01:47Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/web-front-end-developer-3794295,2026-07-19T00:00:00Z
Fullstack Engineer - KG Media,Kompas Gramedia - KG Media,Jakarta Pusat,Job Description Build system and feature from scratch Think beyond code to architecture and enhance user experience Optimize application rendering...,2022-03-04T20:01:46Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/fullstack-engineer-kg-media-3794347,2026-07-19T00:00:00Z
Front End Developer,IDEKU.ID,Banten,"Recommended skill :- Familiarity with Angular (Angular 9/12)- Experience with REST API- HTML5/CSS- Familiarity with JavaScript/jQuery (React JS, React...",2022-03-04T20:01:45Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/front-end-developer-3794366,2026-07-19T00:00:00Z
Senior Software Engineer,PT Delameta Bilano,Jakarta Timur,"Kualifikasi Umum Pendidikan minimal S1 Teknik Informasi, Sistem Informasi, Teknik Komputer atau yang setara. Memiliki jiwa kepimpinanan, bertanggung...",2022-03-04T20:01:44Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-3794410,2026-07-19T00:00:00Z
Sr Software Engineer,PT Batam Indo Agri Perkasa,Jakarta Raya,"Key responsibilities : Provide technical leadership in a fast-moving, data-driven environment. You will be deeply engaged in the full development...",2022-03-04T20:01:27Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/sr-software-engineer-3799942,2026-07-19T00:00:00Z
FULLSTACK DEVELOPER,PT Lintas Media Danawa,Depok,"Requirement: Required Skill(s): HTML, Javascript, CSS, PHP, Laravel Strong to using SQL Server, Postgre SQL and MySQL. Strong logic to able design...",2022-03-04T20:01:25Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/fullstack-developer-3799994,2026-07-19T00:00:00Z
Frontend Developer,PT Ako Media Asia,Jakarta Raya,JOB DESCRIPTION Developing front end website architecture. Designing user interactions on web pages. Knowledge in data manipulation and extraction...,2022-03-04T20:01:20Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/frontend-developer-3800095,2026-07-19T00:00:00Z
Backend Developer - Lippo Malls Indonesia,PT Lippo Malls Indonesia,Tangerang,Job Role: Involving the application of information technology knowledge and information technology techniques and principles for the development or...,2022-03-04T20:01:09Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-lippo-malls-indonesia-3800276,2026-07-19T00:00:00Z
IT Full Stack Developer,PT Suryacipta Swadaya,Karawang,"IT Full Stack Developer PT Suryacipta Swadaya is the developer and management of two world-class industrial estates with a total area of over 4,100...",2022-03-04T20:01:08Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-full-stack-developer-3800292,2026-07-19T00:00:00Z
Software Developer (SENIOR),PT. Altech Omega Andalan,Jakarta Raya,Job Description: You will lead and participate in various development projects for our products and services and be involved in all...,2022-03-04T20:01:01Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-developer-senior-3800428,2026-07-19T00:00:00Z
IT Business Analyst - Senior,PT Kamoro Maxima Integra,Jakarta Raya,"Conduct business and user requirement analysis. Gain / maintain an in-depth knowledge of business functions. Investigate, evaluate and report...",2022-03-04T20:00:59Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/it-business-analyst-senior-3800486,2026-07-19T00:00:00Z
Software Developer,PT Permata Teknologi Solusindo,Tangerang,"Job Description: Passionate for software development. Love architecture, code, languages, problem solving and all that goes with developing software....",2022-03-04T20:00:51Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-developer-3800688,2026-07-19T00:00:00Z
Senior Business Analyst,PT Infinetworks Global,Jakarta Selatan,Responsibilities :  Assisting team in product development cycle from product specification design to product deployment. Analyzing business...,2022-03-04T20:00:50Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-business-analyst-3800707,2026-07-19T00:00:00Z
Urgent: Full Stack Developer/Front End Dev.React/Back End Dev.NodeJs (Remote Work),opm trading company,"Jawa Barat,Jawa Tengah,Jawa Timur",Deskripsi PekerjaanUrgently NeededSilahkan memilih pekerjaan yang akan dilamar dengan menyertakan portofolio dan e-mailFRONT END DEVELOPER React...,2022-03-04T20:00:44Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/urgent%3A-full-stack-developer-front-end-dev-react-back-end-dev-nodejs-remote-work-3800877,2026-07-19T00:00:00Z
Frontend Developer,PT Magna Solusi Indonesia,Jakarta Raya,Develop new user-facing features. Ensure the technical feasibility of UI/UX designs. Optimize application for maximum speed and scalability. Build...,2022-03-04T20:00:38Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/frontend-developer-3801038,2026-07-19T00:00:00Z
DATA ANALYST,PT Mindo Small Business Solution,Yogyakarta,"Job Descriptions: Research redirects, click rate, SERP, and other OTA visibility metrics​.​ Research, interpret &amp; analyze OTA market and trends....",2022-03-04T20:00:36Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/data-analyst-3801092,2026-07-19T00:00:00Z
Senior BackEnd Developer (Node.JS / GoLang),PT. Tradaru Digital Niaga,Bandung,"Job description: Collaborate in agile software development teams Building, testing, optimizing stable and great products Maintain documentation, code...",2022-03-04T20:00:33Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-backend-developer-node-js-golang-3801196,2026-07-19T00:00:00Z
Backend Developer (Golang),PT Ako Media Asia,Jakarta Raya,"We are looking for a great Go developer who possesses a strong understanding of how best to leverage and exploit the language’s unique paradigms,...",2022-03-04T19:30:49Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/backend-developer-golang-3809568,2026-07-19T00:00:00Z
Frontend Developer (React.Js),PT Ako Media Asia,Jakarta Raya,Job Description: Meeting with the development team to discuss user interface ideas and applications Reviewing application requirements and interface...,2022-03-04T19:15:57Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/frontend-developer-react-js-3809567,2026-07-19T00:00:00Z
Software Engineer,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-06T16:09:30Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/software-engineer-1030714082,2026-07-19T00:00:00Z
Senior Software Engineer - Big Data,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-06T16:08:08Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-software-engineer-big-data-1030714113,2026-07-19T00:00:00Z
Senior Frontend Engineer,Xendit,Jakarta Raya,"Xendit provides payment infrastructure across Southeast Asia, with a focus on Indonesia and the Philippines. We process payments, power marketplaces,...",2022-03-06T16:03:13Z,Jobstreet Indonesia Dataset (public snapshot),https://www.jobstreet.co.id/id/job/senior-frontend-engineer-1030680601,2026-07-19T00:00:00Z
